Id	Hostname	Label	Pagerank
50835	www.freestuffjunction.co.uk	spam	6.7995996363110475e-06
50841	www.freethcartwright.co.uk	nonspam	4.38736143968258e-06
51006	www.friendsreunited.co.uk	nonspam	7.565606696519865e-05
51033	www.fromeast.co.uk	nonspam	2.858158120775711e-06
51054	www.frontier-ski.co.uk	nonspam	3.4899820132705977e-06
51208	www.fujitsu.co.uk	nonspam	5.0345328217821055e-06
51364	www.furnessbs.co.uk	nonspam	7.290441263792546e-06
51376	www.furniture-value.co.uk	nonspam	3.0594246227262524e-06
51392	www.furnituremad.co.uk	nonspam	5.23331834124998e-06
51552	www.g-l.co.uk	nonspam	5.380497740343992e-06
51708	www.galaxystudios.co.uk	nonspam	3.623430360395739e-06
51934	www.gardenlifestyles.co.uk	nonspam	5.011922396608831e-06
51960	www.gardenshopdirect.co.uk	nonspam	2.896421262859798e-06
52026	www.garsons.co.uk	nonspam	3.890950919603025e-06
52213	www.gaytimes.co.uk	nonspam	1.6099735096181526e-05
52414	www.gemini-crinan.co.uk	nonspam	5.8760705304808165e-06
52491	www.genetix.co.uk	nonspam	2.7693262149660647e-06
52597	www.geordie-girls.co.uk	spam	1.3643456081276232e-05
52663	www.geplus.co.uk	nonspam	3.502062619340442e-06
52755	www.getonit.co.uk	nonspam	1.1044890157458833e-05
52967	www.gilbertj36.freeserve.co.uk	nonspam	3.6381718725437797e-06
53036	www.gingerbeer.co.uk	nonspam	1.2638799233096336e-05
53102	www.giveusahome.co.uk	nonspam	9.34462845421826e-06
53153	www.glamorganantiques.co.uk	nonspam	6.291337222706421e-06
53154	www.glamorous-escorts.co.uk	spam	3.979285480536854e-06
53248	www.glassforever.co.uk	nonspam	9.272924910794858e-06
53261	www.glastonburyfestivals.co.uk	nonspam	2.973153122504818e-05
53302	www.glenaldorhouse.co.uk	nonspam	3.089064332909077e-06
53337	www.glendalekeswick.co.uk	nonspam	4.2425321641402795e-06
53406	www.glentanar.co.uk	nonspam	6.089624781668127e-06
53407	www.glenthorne-holidays.co.uk	nonspam	3.4583523144611284e-06
53462	www.globalconnections.co.uk	nonspam	1.1219543921620552e-05
53501	www.globalsnookercentre.co.uk	nonspam	6.473164014407014e-06
53515	www.globeco.co.uk	nonspam	3.1417503649056236e-06
53588	www.gloucestershirepubs.co.uk	nonspam	3.2507581546706526e-06
53609	www.glucosamineforyou.co.uk	spam	5.2714650911355e-06
53705	www.gner.co.uk	nonspam	8.478680627145056e-05
53937	www.golfballmuseum.co.uk	nonspam	3.91830954625749e-06
54087	www.gordon-c-harrison.co.uk	nonspam	1.5449626583262123e-05
54097	www.gordonlamb.co.uk	nonspam	3.048997544459676e-06
54116	www.gorgeousskin.co.uk	spam	2.9341062069862422e-06
54201	www.governor.co.uk	spam	2.7004980020359146e-06
54297	www.graduatecareers.hobsons.co.uk	nonspam	4.8530218395401776e-06
54309	www.grafham-water-centre.co.uk	nonspam	4.792697326482582e-06
54406	www.grandtheatre.co.uk	nonspam	4.496593342346659e-06
54510	www.grasshopper-hosting.co.uk	nonspam	3.735071062446628e-06
54640	www.greatlittletrainsofwales.co.uk	nonspam	1.0577918625673274e-05
54646	www.greatnorthforest.co.uk	nonspam	9.144913272284037e-06
54737	www.greendragonenergy.co.uk	nonspam	3.900058869434231e-06
54904	www.greenwood-centre.co.uk	nonspam	4.3708431462122065e-06
54950	www.grendonstar.co.uk	nonspam	4.0011500528622715e-06
55004	www.greystones-mevagissey.co.uk	nonspam	2.838937867031661e-06
55073	www.grizedalestages.co.uk	nonspam	3.219751937291894e-06
55169	www.growingbusinessawards.co.uk	nonspam	5.109557207888055e-06
55303	www.guardianhosting.co.uk	nonspam	1.5394887742854822e-05
55466	www.gvi.co.uk	nonspam	1.372726531675598e-05
55614	www.hackneygazette.co.uk	nonspam	4.185356453251541e-06
55641	www.hadleigh-guildhall.co.uk	nonspam	3.45348534828933e-06
55857	www.halsteadboilers.co.uk	nonspam	3.8953476117096135e-06
55977	www.hampshirefare.co.uk	nonspam	9.443772267289847e-06
56036	www.handgservices.co.uk	nonspam	5.459394079729448e-06
56087	www.handweaversstudio.co.uk	nonspam	3.100386754799987e-06
56207	www.happyhourproductions.co.uk	nonspam	4.053315874728699e-06
56226	www.harboro.co.uk	nonspam	4.865029680027499e-06
56234	www.harbour-design.co.uk	nonspam	2.809680086492051e-06
56304	www.harefieldhamsters.co.uk	nonspam	3.1345081816414794e-06
56407	www.harpsdalefishery.co.uk	nonspam	3.257157181597948e-06
56465	www.harristweedandknitwear.co.uk	nonspam	3.19807656646818e-06
56665	www.hatfair.co.uk	nonspam	7.5884286086282186e-06
56702	www.hauntingbreaks.co.uk	nonspam	5.143188962368673e-06
56776	www.hawkstone.co.uk	nonspam	6.801109753287044e-06
56881	www.haysgalleria.co.uk	nonspam	3.845517127023829e-06
57087	www.headshairdesign.co.uk	nonspam	2.839467508882428e-06
57156	www.healthlines.co.uk	nonspam	3.2022391550239916e-06
57311	www.heatwavewebdesign.co.uk	nonspam	6.324465686048189e-06
57641	www.herbcentre.co.uk	nonspam	4.667408058346655e-06
57674	www.herefordshiregolfingescapes.co.uk	nonspam	1.060875218505904e-05
57728	www.hermitagefarm.co.uk	nonspam	5.728630102171831e-06
57785	www.hertfordshiremobilediscos.co.uk	spam	9.86420526527695e-06
57814	www.hertsmobilediscos.co.uk	nonspam	9.86420526527695e-06
58025	www.hiea.co.uk	nonspam	3.3445186343887216e-06
58068	www.highandmighty.co.uk	nonspam	3.1650329403633736e-06
58354	www.hillsdesign.co.uk	nonspam	4.6035829491432055e-06
58778	www.holidaycottage.co.uk	nonspam	5.363720891165079e-06
59085	www.homechoice.co.uk	nonspam	9.543798620784236e-06
59113	www.homehardware.co.uk	nonspam	3.538628579753135e-06
59118	www.homeimprovementadvice.co.uk	nonspam	3.9904728953489545e-06
59189	www.homespunwebs.co.uk	nonspam	3.0846213127702057e-06
59239	www.honestycosmetics.co.uk	nonspam	4.857524876143245e-06
59299	www.hookfarm-uplyme.co.uk	nonspam	2.857784648224337e-06
59312	www.hoover.co.uk	nonspam	5.0151734701178735e-06
59340	www.hopkinsholloway.co.uk	nonspam	2.750758878303853e-06
59351	www.horam-manor.co.uk	nonspam	5.510875315403137e-06
59410	www.horsedata.co.uk	nonspam	7.2698625379611575e-06
59424	www.horseridingcentre.co.uk	nonspam	2.9727736554899658e-06
59594	www.hotproperty.co.uk	nonspam	6.175530663650528e-05
59598	www.hotrodbikes.co.uk	nonspam	8.798361316910766e-06
59613	www.hottubs4u.co.uk	nonspam	2.815595200946855e-06
59632	www.house-detectives.co.uk	nonspam	5.216311417772534e-06
59735	www.howards.co.uk	nonspam	5.038013762695704e-06
59746	www.howefarm.co.uk	nonspam	3.208385759947511e-06
60113	www.hunstretehouse.co.uk	nonspam	1.1402826361699926e-05
60157	www.huntlycomputers.co.uk	nonspam	7.34839744417867e-06
60193	www.hurstpub.co.uk	nonspam	3.406392431149222e-06
60342	www.hypno-therapists.co.uk	nonspam	5.319396625071438e-06
60383	www.hypnotherapy-practice.co.uk	nonspam	2.705373915265366e-06
60386	www.hypnotherapycentrefulham.co.uk	nonspam	5.543006263678715e-06
60399	www.hysteria-lives.co.uk	nonspam	2.948733353741852e-06
60624	www.icbirmingham.co.uk	nonspam	7.634872743256456e-06
60815	www.idealhomeshow.co.uk	nonspam	1.863289593376723e-05
60824	www.ideas21.co.uk	spam	7.81122071220874e-06
60871	www.idoweddingfavours.co.uk	nonspam	6.117730352855264e-06
60970	www.igindex.co.uk	nonspam	5.399388904222139e-06
61030	www.iiyama.co.uk	nonspam	4.6500121624291385e-06
61323	www.impulse-music.co.uk	nonspam	1.134941751176461e-05
61338	www.imuso.co.uk	nonspam	3.0317288196185426e-06
61970	www.intel.co.uk	nonspam	2.6773999621922316e-05
62118	www.internetbuff.co.uk	nonspam	7.327486424871815e-06
62200	www.into.demon.co.uk	spam	1.3560022252208133e-05
62437	www.ipwfi.co.uk	nonspam	5.136298642972343e-06
62470	www.iris.co.uk	nonspam	4.375513767239228e-06
62679	www.islay-cottage.co.uk	nonspam	2.7816035564714843e-06
62685	www.islaywoollenmill.co.uk	nonspam	3.9802404283551365e-06
62838	www.itchylondon.co.uk	nonspam	2.7460246045617175e-06
63001	www.ivyhousemarlborough.co.uk	nonspam	1.332224811762124e-05
63116	www.jackson-civils.co.uk	nonspam	3.519181457001888e-06
63132	www.jacksonsnurseries.co.uk	nonspam	1.216237616110183e-05
63333	www.jandmtoys.co.uk	nonspam	3.0965183680030193e-06
63743	www.jenbrown.co.uk	nonspam	1.5498643789158552e-05
63771	www.jennitrenthughes.co.uk	nonspam	5.387950018733391e-06
63891	www.jfhols.co.uk	nonspam	2.824851346681091e-06
64038	www.jivehive.co.uk	nonspam	3.136207608875586e-06
64194	www.jobs.guardian.co.uk	nonspam	6.59336471614502e-06
64198	www.jobs.telegraph.co.uk	nonspam	5.120683240997596e-06
64211	www.jobserve.co.uk	nonspam	4.477972558315786e-06
64376	www.johnkemp.co.uk	nonspam	4.27439635839468e-06
64382	www.johnlewis.co.uk	nonspam	4.480493528242805e-06
64430	www.johnsale.co.uk	nonspam	1.8075690539002026e-05
64520	www.jonathanelwellinteriors.co.uk	nonspam	3.907587835822166e-06
64640	www.jpglimousines.co.uk	spam	2.981248666972158e-06
64831	www.julieandpatrhodes.co.uk	nonspam	1.0376937211303446e-05
64849	www.jumpingforfun.co.uk	nonspam	3.4075292652197633e-06
64996	www.justtheflight.co.uk	nonspam	4.625934738992671e-06
65013	www.jwautomarine.co.uk	nonspam	4.099642738525122e-06
65279	www.kaweb.co.uk	nonspam	1.2006014369745955e-05
65724	www.kenttourism.co.uk	nonspam	1.903711304097935e-05
66094	www.killerpaint.co.uk	nonspam	6.242093846198048e-06
66178	www.kinesis-solutions.co.uk	nonspam	2.9242382971678017e-06
66391	www.kingsway-guesthouse.co.uk	nonspam	3.0707716813293183e-06
66419	www.kinky-links.co.uk	spam	5.491643153338568e-06
66584	www.kitecountry.co.uk	nonspam	4.43820195418142e-06
66606	www.kittymania.co.uk	nonspam	9.842054837819175e-06
66838	www.kompass.co.uk	spam	1.1070888006191658e-05
66873	www.kosmos.co.uk	nonspam	4.00727509310875e-06
66933	www.krystalgroup.co.uk	nonspam	3.43754114703494e-06
67009	www.kuoni.co.uk	nonspam	7.400799129920556e-06
67039	www.kwintessential.co.uk	nonspam	1.306624364391396e-05
67174	www.lady-daphne.co.uk	nonspam	3.4228351285276406e-06
67180	www.ladybird.co.uk	nonspam	4.203618636115148e-06
67285	www.lakesandcumbriatoday.co.uk	nonspam	4.2040385092421775e-06
67354	www.lambretta.co.uk	nonspam	5.034552818754812e-06
67357	www.lamdesign.co.uk	nonspam	3.6961300503175743e-06
67409	www.lancasterengines.co.uk	nonspam	3.0541494372758073e-06
67431	www.lancsaeroclub.co.uk	nonspam	3.3358307554141713e-06
67454	www.landcroft.co.uk	nonspam	3.7453475914204696e-06
67517	www.landscape.co.uk	nonspam	1.1969340109193824e-05
67528	www.landscapestravel.co.uk	nonspam	3.0604859519816122e-06
67705	www.larbreckhousefarm.co.uk	nonspam	3.0395141981544754e-06
67745	www.larosa-escorts.co.uk	nonspam	1.14821071460388e-05
67803	www.lastnightoffreedom.co.uk	nonspam	8.070456080573978e-06
67844	www.lauderdalehotel.co.uk	nonspam	3.153325204428859e-06
67903	www.laverocks.co.uk	nonspam	3.2266292638137053e-06
67936	www.lawgazette.co.uk	nonspam	9.358452275384127e-06
68244	www.learnwithdogs.co.uk	nonspam	4.023791716380714e-06
68247	www.leascliffhall.co.uk	nonspam	5.242675758790032e-06
68434	www.legal-executive-recruitment.co.uk	nonspam	5.353815576196844e-06
68435	www.legal-financial.co.uk	nonspam	5.15694804725299e-06
68585	www.leisurevacancies.co.uk	nonspam	4.559643489997929e-06
68608	www.lemonstreetgallery.co.uk	nonspam	3.0304306755528667e-06
68721	www.letchworthshop.co.uk	nonspam	3.4558964309147424e-06
68753	www.letsplay-nightandday.co.uk	nonspam	1.0957719770963522e-05
68815	www.lewesyoga.co.uk	nonspam	3.960878308260985e-06
69083	www.lifecastings.co.uk	nonspam	3.9084055335639725e-06
69099	www.lifeforceonline.co.uk	nonspam	1.0044297702118046e-05
69161	www.liftonhall.co.uk	nonspam	2.983727544092535e-06
69289	www.limoknights.co.uk	nonspam	3.376177193609494e-06
69353	www.lincsaviation.co.uk	nonspam	4.3000405428362776e-06
69360	www.lincsfm.co.uk	nonspam	2.721246133502816e-06
69427	www.linesave.co.uk	nonspam	3.687750369185309e-06
69469	www.links-directory.co.uk	spam	4.838181841547717e-06
69551	www.liquidlife.co.uk	nonspam	4.085507635312402e-06
69552	www.liquidlight.co.uk	nonspam	3.992456166978498e-06
69751	www.livein-jobs.co.uk	nonspam	4.359804906342155e-06
69807	www.liverpoolvision.co.uk	nonspam	5.9553883895699675e-06
70069	www.lnk.co.uk	nonspam	1.3443232972820914e-05
70149	www.localpagestoday.co.uk	nonspam	4.97368321041346e-06
70271	www.lodgelochfyne.co.uk	nonspam	2.8583146408469876e-06
70359	www.lomondhotel.co.uk	nonspam	3.642534480326365e-06
70434	www.londonart.co.uk	nonspam	5.834415486372764e-06
70440	www.londonbiotechnology.co.uk	nonspam	7.875227801527174e-06
70509	www.londonjingkunopera.co.uk	nonspam	3.4768543790967865e-06
70661	www.longstonetyres.co.uk	nonspam	4.575028376401099e-06
70803	www.lottery.co.uk	nonspam	8.10185217997589e-06
70816	www.lotus7club.co.uk	nonspam	1.1597838954835293e-05
70850	www.louisphilippe.co.uk	nonspam	2.7195257063589694e-06
70878	www.lovelylisa.co.uk	nonspam	3.609705558186175e-06
70937	www.lowfellcountryhouse.co.uk	nonspam	3.493812169907295e-06
70942	www.lowicknet.co.uk	nonspam	5.8562006558316384e-06
71196	www.lush.co.uk	nonspam	5.108961909863159e-06
71251	www.luxi-thai-model.co.uk	nonspam	2.8500900629440273e-06
71307	www.lydd-airport.co.uk	nonspam	8.6689651976182e-06
71409	www.lyrictheatre.co.uk	nonspam	3.614447110041466e-06
71529	www.macdougalls.co.uk	nonspam	4.0654046602176625e-06
71571	www.mackenzieclarke.co.uk	nonspam	4.760312142904425e-06
71628	www.madame-tussauds.co.uk	nonspam	1.62223212505555e-05
71670	www.madjacksmorris.co.uk	nonspam	7.317594494046821e-06
71685	www.madref.co.uk	nonspam	3.3009639656480826e-06
71702	www.maeshowe.co.uk	nonspam	2.7816297807081447e-06
71827	www.magonia.demon.co.uk	nonspam	3.235516085970434e-06
71949	www.maisonblanche.co.uk	nonspam	3.424476325889179e-06
72047	www.malikasiam.co.uk	nonspam	2.7144533276863476e-06
72081	www.maltingsberwick.co.uk	nonspam	4.67904037491314e-06
72082	www.maltlounge.co.uk	nonspam	3.7069375806553168e-06
72125	www.managementfutures.co.uk	nonspam	2.9210566921767935e-06
72194	www.manchestertheatres.co.uk	nonspam	5.719896930145483e-06
72519	www.marine-media.co.uk	nonspam	5.020757104451063e-06
72682	www.markwarner.co.uk	spam	1.0247610675480748e-05
72771	www.marsden-fire-safety.co.uk	nonspam	3.565813051904311e-06
72958	www.maslink.co.uk	nonspam	2.7572734669129066e-06
72997	www.mastercard.co.uk	nonspam	5.197371800433704e-06
73010	www.masterquote.co.uk	spam	6.128828695228694e-06
73031	www.matchmaster.co.uk	nonspam	3.0092103170363356e-06
73077	www.mathsonline.co.uk	nonspam	7.509897335077349e-06
73148	www.mauldons.co.uk	nonspam	3.151195626468231e-06
73720	www.medical-acupuncture.co.uk	nonspam	2.0675448736807835e-05
73805	www.meduseld.btinternet.co.uk	nonspam	3.8033760692891815e-06
73977	www.memoryart.co.uk	nonspam	4.226585070960581e-06
73987	www.menace77.co.uk	nonspam	2.7743057831557615e-06
74091	www.mercurywd.co.uk	spam	1.0482293702147229e-05
74267	www.metaldetectors.co.uk	nonspam	3.3798488210780373e-06
74430	www.mgmfairs.co.uk	nonspam	5.766563571128688e-06
74507	www.michael.fabricant.mp.co.uk	nonspam	4.405292787718304e-06
74551	www.michel2f.co.uk	nonspam	2.8170909061063682e-06
74581	www.micro-car.co.uk	nonspam	2.7715463604539733e-06
74668	www.middies.demon.co.uk	nonspam	5.350412040978268e-06
74692	www.middletonross.co.uk	nonspam	2.7368816003357835e-06
74719	www.midkentfisheries.co.uk	nonspam	4.074276699340611e-06
74734	www.midlandescorts-afterdark.co.uk	nonspam	5.171379967616244e-06
74738	www.midlandmetro.co.uk	nonspam	3.4346289819144382e-06
74963	www.millennium-orchids.co.uk	nonspam	2.7925100628778593e-06
74993	www.millets.co.uk	nonspam	4.329920508604067e-06
75245	www.mirroralbums.co.uk	nonspam	6.726549758940677e-06
75276	www.missbryce-jones.co.uk	nonspam	8.734644857718434e-06
75312	www.mistressdominatrix.co.uk	spam	4.133785608194534e-06
75401	www.mk-motors.co.uk	nonspam	3.003720588935804e-06
75443	www.mkweb.co.uk	nonspam	4.213328768105386e-05
75673	www.moducarepractitioner.co.uk	nonspam	4.295723144679724e-06
75708	www.mojo.co.uk	nonspam	3.514381329322678e-06
75730	www.moleproductions.co.uk	nonspam	3.910128194537656e-06
76014	www.morethangifts.co.uk	nonspam	5.076193948242516e-06
76068	www.morningstar.co.uk	nonspam	5.122866376320467e-06
76199	www.moseleyrugby.co.uk	nonspam	6.817264757170699e-06
76210	www.mossbros.co.uk	nonspam	4.5202675278520645e-06
76421	www.mountainart.co.uk	nonspam	5.248137027974869e-06
76455	www.mounthaven.co.uk	nonspam	3.852241809863882e-06
76493	www.moveme.co.uk	spam	3.960662913996267e-06
76520	www.movingahead.co.uk	nonspam	4.238703431103626e-06
76678	www.mrtaylor.co.uk	nonspam	3.519126748370876e-06
76790	www.mtwc.co.uk	nonspam	4.6226300837375315e-06
77092	www.mutleycrew.co.uk	nonspam	4.1324006297138295e-06
77198	www.mybookyourbook.co.uk	nonspam	3.715732409703404e-06
77252	www.mymanchesteronline.co.uk	nonspam	3.778654226998722e-06
77275	www.myplaceabroad.co.uk	spam	5.803336040791796e-06
77305	www.mystic-mouse.co.uk	nonspam	3.5771010918119826e-06
77473	www.nannywageltd.co.uk	nonspam	2.764778147473271e-06
77517	www.narec.co.uk	nonspam	7.253366691478085e-06
77574	www.national-aquarium.co.uk	nonspam	3.579650577253486e-05
77684	www.naturalfitnesscentre.co.uk	nonspam	4.909553941920966e-06
77737	www.natyal.co.uk	nonspam	4.123814646055842e-06
77899	www.ncsp.co.uk	nonspam	3.288414138888579e-06
78004	www.nedstat.co.uk	nonspam	2.945110384271014e-06
78026	www.negotiationeurope.co.uk	nonspam	3.0864063917466297e-06
78226	www.netdoctor.co.uk	nonspam	4.848644056174143e-05
78296	www.netsecrets.co.uk	nonspam	3.167987236585818e-05
78379	www.nevardroland.co.uk	nonspam	6.078001138950761e-06
78396	www.nevisrange.co.uk	nonspam	2.571863774327915e-05
78459	www.newburyrfc.co.uk	nonspam	4.242610394842174e-06
78556	www.newforestfurniture.co.uk	nonspam	7.08479336062409e-06
78693	www.newquaywaterworld.co.uk	nonspam	4.1267860926029705e-06
78744	www.newsteam.co.uk	nonspam	4.976906388164509e-06
78780	www.newtownstboswells.bordernet.co.uk	nonspam	6.085397652536115e-06
78826	www.nfauto.co.uk	nonspam	4.062740054251286e-06
79035	www.nie.co.uk	nonspam	1.0384464049968271e-05
79054	www.nigelblake.co.uk	nonspam	3.148013385716384e-06
79147	www.nirailways.co.uk	nonspam	9.282223737061274e-06
79361	www.nofearbridge.co.uk	nonspam	3.4073893374341446e-06
79507	www.norland.co.uk	nonspam	4.4020537726696035e-06
79694	www.northern-electric.co.uk	spam	4.773405816011794e-06
79960	www.norwichlanes.co.uk	nonspam	7.6002820042221855e-06
79962	www.norwichontheweb.co.uk	spam	5.214870857172814e-06
80063	www.nottscounty-mad.co.uk	nonspam	2.9112587958757314e-06
80087	www.novadirectmail.co.uk	nonspam	6.6763177723342e-06
80124	www.npbs-commercial-mortgages.co.uk	nonspam	3.2987147293253486e-06
80254	www.ntet.co.uk	nonspam	7.270757843109857e-06
80445	www.nwdnb.co.uk	nonspam	3.0856602458590994e-06
80449	www.nwemail.co.uk	nonspam	1.0209930184831997e-05
80603	www.oaklandsholidaysdevon.co.uk	nonspam	7.350041099945335e-06
80817	www.octoplus.co.uk	nonspam	3.128624707015836e-06
80893	www.offasdyke.demon.co.uk	nonspam	7.3248263465530424e-06
81351	www.omnitrack.co.uk	nonspam	3.5368070772068504e-06
81407	www.oneoffwebdesign.co.uk	nonspam	6.931307112209028e-06
81517	www.onsitetech.co.uk	nonspam	4.154639617999282e-06
81570	www.opendooraikido.fsnet.co.uk	nonspam	5.48130773091303e-06
81784	www.orchidinfo.co.uk	nonspam	1.0808910104358057e-05
81790	www.ordnancesurvey.co.uk	nonspam	6.441994431226618e-05
81899	www.orkneytoday.co.uk	nonspam	6.8382618549105716e-06
82149	www.outdooraccessories.co.uk	nonspam	1.214832831536968e-05
82157	www.outdooreducation.co.uk	nonspam	2.9423527716123488e-06
82169	www.outdoorstaff.co.uk	nonspam	2.75293910176464e-06
82296	www.oxfam.co.uk	nonspam	1.557030125441002e-05
82314	www.oxfordarch.co.uk	nonspam	6.198325097323318e-06
82437	www.ozart.co.uk	nonspam	8.753038554548006e-06
82458	www.p-t-cook.freeserve.co.uk	nonspam	2.7572583764667546e-06
82477	www.pace.co.uk	nonspam	6.684057260150155e-06
82530	www.padstow-cornwall.co.uk	nonspam	3.829535105834363e-06
82773	www.paperpassiondesign.co.uk	nonspam	3.450610658568138e-06
82822	www.paragonmartialarts.co.uk	nonspam	6.481916742588699e-06
82916	www.parkers.co.uk	nonspam	1.5352811190111253e-05
82991	www.parkwelding.co.uk	nonspam	8.38682279880838e-06
83319	www.paulwhiteltd.co.uk	nonspam	9.465069050274157e-06
83444	www.pcformat.co.uk	nonspam	3.4754554585897653e-06
83461	www.pcmag.co.uk	nonspam	3.838834497154618e-06
83476	www.pcpro.co.uk	nonspam	6.841623852621235e-05
83815	www.penhome.co.uk	nonspam	4.032653355983741e-06
83857	www.penninewaterways.co.uk	nonspam	1.0948427997410898e-05
83949	www.penvithbarns.co.uk	nonspam	3.3592778450161954e-06
83975	www.peoplecentred.co.uk	nonspam	5.247239623935846e-06
83991	www.pepegarden.co.uk	nonspam	4.4065174291934095e-06
84022	www.perception.co.uk	nonspam	5.034485601993979e-06
84116	www.permits2work.co.uk	nonspam	2.962630812225025e-06
84219	www.pet-supermarket.co.uk	spam	4.634409514146026e-06
84220	www.pet-tag.co.uk	spam	3.6278365629530058e-06
84352	www.petes-eats.co.uk	nonspam	3.970150718274275e-06
84395	www.pets-supply.co.uk	nonspam	9.829190463721734e-06
84707	www.phones2udirect.co.uk	nonspam	4.093330901905295e-06
84747	www.photogold.co.uk	nonspam	4.317262865749967e-06
84832	www.physiodirectory.co.uk	nonspam	5.604915938729837e-06
84936	www.piesoftwareinc.co.uk	nonspam	8.844379847713974e-06
85183	www.pixelimage.co.uk	nonspam	4.029338329797019e-06
85275	www.planc.co.uk	nonspam	3.427884826531395e-06
85276	www.plancraft.co.uk	nonspam	5.595951201278115e-06
85500	www.plumbago.co.uk	nonspam	3.5036935592972883e-06
85665	www.poetsgraves.co.uk	nonspam	2.841644120508127e-06
85794	www.polyimage.co.uk	nonspam	3.3293343190263886e-06
85804	www.polyprint.co.uk	nonspam	4.198125953186571e-06
85931	www.porcelain-shirepottery.co.uk	nonspam	3.345823074119434e-06
86036	www.portmanteauceramics.co.uk	nonspam	2.754255188218825e-06
86045	www.portoflarne.co.uk	nonspam	4.487746624068176e-06
86181	www.postpack.co.uk	nonspam	3.087168299740124e-06
86183	www.postpals.co.uk	nonspam	7.26517885442928e-06
86202	www.potn.co.uk	nonspam	3.548330908482083e-06
86262	www.powergen.co.uk	nonspam	2.2270110034408846e-05
86387	www.prague-hotel.co.uk	nonspam	3.0823754665831216e-05
86588	www.prestigeaudio.co.uk	nonspam	2.714351901524247e-06
86644	www.prettyclever.co.uk	nonspam	3.273279399533905e-06
86709	www.primaveramusic.co.uk	nonspam	2.8339244429309862e-06
86915	www.proadventure.co.uk	nonspam	2.9962693720468154e-06
86949	www.proclimber.co.uk	nonspam	2.803227306389172e-06
87102	www.property-week.co.uk	nonspam	3.828399037250861e-06
87138	www.propertytaxation.co.uk	nonspam	7.177293671950257e-06
87261	www.psakeepsafe.co.uk	spam	3.0373340820286283e-06
87265	www.psbooks.co.uk	nonspam	3.8142647906071223e-06
87502	www.punkoiuk.co.uk	nonspam	7.820311131385458e-06
87585	www.purpleonion.co.uk	nonspam	8.763640768243779e-06
87601	www.pushbikes.freeserve.co.uk	nonspam	3.5809623071223046e-06
87738	www.qhotels.co.uk	nonspam	1.534346902528671e-05
87838	www.quality-site-finder.co.uk	spam	1.0048076807384083e-05
87960	www.queensclub.co.uk	nonspam	2.8590901059644888e-06
88160	www.racewalkingassociation.btinternet.co.uk	nonspam	3.5806418550086126e-06
88215	www.radio-therapy.co.uk	nonspam	4.07231844860478e-06
88228	www.radiodata.co.uk	nonspam	4.855366418761976e-06
88327	www.railcentre.co.uk	nonspam	3.440815394316885e-06
88347	www.railtrack.co.uk	nonspam	0.00014275224438763681
88459	www.ramair.co.uk	nonspam	3.7510553527156397e-06
88471	www.ramblingroads.co.uk	nonspam	1.5483941900810444e-05
88698	www.raywilson.co.uk	nonspam	3.0977153686654137e-06
88897	www.reading-guide.co.uk	nonspam	3.746969254187752e-06
89053	www.recordstore.co.uk	nonspam	2.9219234025035017e-06
89388	www.regalhotels.co.uk	nonspam	5.571838901771184e-06
89414	www.regenerationem.co.uk	nonspam	4.680636838118008e-06
89608	www.renewalcc.co.uk	nonspam	3.538580635665997e-06
89749	www.restormelarts.co.uk	nonspam	4.068863382148909e-06
89778	www.retractableawnings.co.uk	nonspam	8.92805033117598e-06
89819	www.revelator.co.uk	nonspam	1.626716197757763e-05
89842	www.revolving-doors.co.uk	nonspam	4.579410864389804e-06
89953	www.rhonealpes-tourism.co.uk	nonspam	1.4100615128484206e-05
90201	www.ridinghols-scotland.co.uk	nonspam	7.2943787015575346e-06
90375	www.riversanimalhousing.co.uk	spam	4.74261142026372e-06
90418	www.rivertiltpark.co.uk	nonspam	3.4099706730814763e-06
90967	www.romans.co.uk	nonspam	4.529583370079234e-06
91052	www.rookinhouse.freeserve.co.uk	nonspam	3.4454986264095914e-06
91356	www.roxburgh.bordernet.co.uk	nonspam	2.820364701975166e-06
91595	www.rsownersclub.co.uk	nonspam	4.107638642723181e-06
91657	www.rubbadubbadoo.co.uk	nonspam	5.60509401907244e-06
91878	www.rvlimos.co.uk	nonspam	4.489200418518186e-06
91931	www.ryedale-hotel.co.uk	nonspam	3.4963815625035686e-06
91958	www.ryouko.demon.co.uk	nonspam	5.864578917102719e-06
91970	www.s-cool.co.uk	nonspam	3.0335158490874433e-05
92286	www.saintsfc.co.uk	nonspam	2.759885200852175e-05
92309	www.salcombeinformation.co.uk	nonspam	4.839732621605322e-06
92581	www.sandline-learning.co.uk	nonspam	1.365913793999286e-05
92604	www.sandrinemaugy.co.uk	nonspam	7.963978278048072e-06
92613	www.sandsresort.co.uk	nonspam	5.83258981943235e-06
92800	www.saturnv.co.uk	nonspam	2.811839043457721e-06
92802	www.saucony.co.uk	nonspam	1.0027287975204952e-05
92956	www.sbuwest.freeserve.co.uk	nonspam	3.333393704469725e-06
92978	www.scalemodels.co.uk	nonspam	3.0149867556745976e-06
93019	www.scapackaging.co.uk	nonspam	3.378029142342789e-06
93082	www.scenicgardens.co.uk	nonspam	5.863705629629459e-06
93108	www.schluter.co.uk	nonspam	2.9771922145317952e-06
93304	www.scorrie.co.uk	nonspam	3.145993109714538e-06
93330	www.scotcycle.co.uk	nonspam	4.323395463325177e-06
